id_user,ab
"17b48e9c-70ee-41a9-b61b-3e39913b1923","control"
"97688c26-1a9d-4af2-809f-c716755b0cda","control"
"bfef8084-2d8f-4676-ac4d-22802e21ed2c","control"
"72f5b57e-0ad3-4395-9e29-d761dc65cb26","treatment"
"ec059b93-835e-42ca-9e1d-9243e2fc9f45","control"
"9b4ad93f-053c-47e5-b296-2668c8bacc5e","control"
"e726794a-1930-4446-a629-5dfcc819a88f","treatment"
"88e9a1f3-ce7d-43e0-8dd5-bd47dcaa44a8","treatment"
"e4c107f6-a524-49e1-86f5-0f70003467b5","control"
"3748a485-3ca8-4226-9212-e9971fb3b4f4","control"
"b30e02d2-65f7-4603-88d2-3a0abd20aa5f","treatment"
"21335a0b-de16-43fb-a5c1-98b590609ac5","treatment"
"90c26e7b-22a8-450c-ae40-59e74cafbf59","treatment"
"8930bc37-d2eb-48ea-8b61-601df118dab5","control"
"df5960d3-ca09-4280-8ad3-2ab52c9ac0f1","control"
"1fc97f78-2359-487d-b263-462e34802dce","control"
"b7d27486-e65a-4c5d-bfc1-e6545be48e72","control"
"10030902-ea9b-40a4-a271-078d02808cca","control"
"d15dadec-be20-406e-8f1e-120295d283b2","control"
"14fdbb07-1c1c-47e0-8141-fa02ec4d0288","treatment"
"ea71b60d-990c-4920-a232-9ecc49252ff7","control"
"71b6a687-e4aa-48ba-8af5-2553e031fb8f","treatment"
"76bfee0d-ae68-4118-9184-570b787d1714","control"
"27446c73-900b-4fa0-b47a-e7605a6b4407","control"
"b1484636-1745-457e-99ab-e96721ec5e9e","treatment"
"76bfee0d-ae68-4118-9184-570b787d1714","control"
"afad4c6b-804d-4141-bf12-425d95f579fa","treatment"
"d97e2ea7-2d61-4f3a-ad0d-b29547156f79","control"
"65100a66-a898-4915-99ae-bff14e036d33","treatment"
"b68961de-84b6-456e-87aa-a3ffe037700e","treatment"
"73d7946b-874b-4dbe-abcc-c298395815cb","control"
"1b2ea967-0310-40bd-9396-98ae6ba905fd","treatment"
"8a6e1668-6d91-40d9-8d31-9b2b746bed63","treatment"
"80cdbf56-f820-4188-bbf4-e1c0f5daaf80","treatment"
"78246d81-330f-435b-910c-a8f824cd2be4","control"
"e39f2f64-b1f6-439f-ac11-d17b512cefc9","treatment"
"57d5946f-cd34-48ab-907d-7a9e6c27e32e","treatment"
"eaba143b-94ed-4e99-962b-5365ddb00c06","control"
"20698258-69d5-45dd-83bb-0ccfcbbc7947","control"
"7915f35f-3c2d-48c4-a345-f104dd8b916a","control"
"a70da614-043c-4401-95fa-f8354f12d3b6","treatment"
"890ab405-dc25-4aa6-9860-ba0235d097d7","treatment"
"78a97ae0-7a50-469c-8940-b2eeb7f6a4ce","treatment"
"b8a29082-0f10-4e68-8fb9-569c266f75f1","control"
"e42db565-19db-437c-bd6c-724d2cefefdf","treatment"
"362fba63-b386-4458-96b2-d8a18ac87ed7","control"
"48b985bf-459f-49ed-bc17-9faec07f1b37","treatment"
"e0fd5012-26d3-4277-8250-79865d7d7c50","control"
"d099e019-2724-42ca-989e-5098d7d01a00","control"
"27fe7f72-b05c-48a5-b9ee-f50302e88d57","control"
"e721abb3-23cf-46d8-a725-e24ac3479d50","treatment"
"1021ac22-fb76-4406-b9a6-829d97c51071","treatment"
"4e389342-5dbf-4bfb-a20f-618d8674c061","treatment"
"8ec5765e-8322-4b69-bdf0-3c97dc1d05f6","control"
"ed17ef37-164d-4594-837a-a91faaa81958","treatment"
"2931c30b-1ae9-4c71-8e11-2a5a8a2ee482","treatment"
"5675b4dd-9837-4e12-b129-ea8b8f4a7a5e","control"
"e48622b4-5175-4522-8cbe-f665bb83ae90","control"
"1f0c3359-eafc-4042-a4cc-147e8cc192f1","control"
"8697c4ff-c083-4edb-a429-fda58ec3a458","control"
"05581ebc-7164-434e-9443-09177fab29c3","control"
"d34279a2-2bfc-4c19-a7e1-df123ae736fd","treatment"
"1f5e372e-79ba-409f-9ac1-e11fba0d98fe","treatment"
"d7e6cebd-243a-4a87-bba1-5ebaaee3b1d0","treatment"
"46610eeb-db5e-42fc-b15b-11865f2019d3","control"
"93aea996-6ad4-4a48-ad4f-bb9597ec00f7","control"
"22b2249b-644b-46ff-9f5a-babd2ca9e979","control"
"cfe5e92a-7914-4afd-afcf-5b141b1287be","treatment"
"cfe5e92a-7914-4afd-afcf-5b141b1287be","treatment"
"349f1d52-9c63-4ac9-96b2-2808e8a078fd","treatment"
"fea91ec7-00e4-42a9-a3d2-cd3f22e28edd","control"
"78b0ab55-3751-4c29-a241-59d23ff48e98","control"
"b26da0d9-60aa-41c6-a8e5-0f1d24bef6fb","control"
"04012faf-ddf8-4662-9b18-d6986f029f13","treatment"
"08fc0ed0-1a3f-494d-ac3b-e6496e678e62","treatment"
"1285ceaf-b7ec-446b-a68e-0d31bfb53781","control"
"595ecc11-727d-4f70-ac88-885eb85ce447","treatment"
"4b669147-5622-4aa0-928a-e4e0ae275447","treatment"
"77097657-972f-4695-8b59-5f3165b908e1","treatment"
"15680b9c-ff77-4062-b7f1-7145babcd524","control"
"57ba742b-247c-4773-9297-ef1deedc69f0","control"
"18d612aa-a003-426c-b0aa-d2962ca02b19","treatment"
"9bac1376-b434-45b3-b8d7-ac9514221237","control"
"a05d5519-64e4-41ee-b10e-dfa2da1ea27c","control"
"73e23acb-0de8-42f0-88a5-9ad8ab96a0d8","treatment"
"a1e8623d-1fd0-4764-8a83-d6ff23a48d23","control"
"a6c6dcb1-3403-483c-98fc-2ecdc99f7b96","treatment"
"f1fab560-249d-4077-9dd6-db5eb4ce1b2e","treatment"
"8bbe6b0c-ca7b-40cb-87d5-056304685e0b","treatment"
"f8994f30-43bb-498d-a8c8-c4baa22e1657","control"
"727376e9-7801-457c-a922-34898b103c59","treatment"
"a581ebf7-4eda-40ea-b9cd-c7cb1fa2f692","control"
"16c026a9-3db5-401b-a5ae-71b1c6efdf70","treatment"
"bb6f3c75-0de0-4412-b42a-53481bbfcf3d","control"
"57786736-2de0-4da7-a29c-8f84d4707c6e","control"
"9af445fe-4f4f-45d5-b662-98a3d15fd2a6","treatment"
"9315730c-79c8-40a5-a548-e8981c44e954","control"
"3e7a7a33-0531-4e64-924e-4e1fe43a1241","control"
"23825eb4-290d-41a7-aa2e-1a4743b92ef5","control"
"7aabc481-b709-4d39-b88d-05409c5b2a7f","treatment"
"a0c5ba30-bc79-415c-bdc5-ff573c5e70f6","control"
"e3205691-bb1f-4b20-bfd1-5f47109ae35e","control"
"403befee-8613-47d7-82fe-f44363d0415d","control"
"8dafa52e-d3ba-42e2-b54e-4b39aecb4133","control"
"5137bb5d-a3b5-4a11-ad50-845bb8272728","control"
"3f2832c1-3941-4169-a903-196ee0f404c1","treatment"
"79e6a13e-a8ce-4902-8200-004ac1227799","treatment"
"a2295462-d6c7-4b2e-901b-5a1b399da8c6","treatment"
"16c026a9-3db5-401b-a5ae-71b1c6efdf70","treatment"
"8ee553d0-320e-49a0-8ab7-2d29c26b3df0","treatment"
"3518e8d8-e369-4b07-8e7a-0c5a0fdf7cfd","control"
"e1cbc8b2-db39-4706-829b-c09c719f5417","treatment"
"ee71695d-1c5b-4d4d-9df4-8656bec191dd","treatment"
"76b8017d-4722-4902-b577-70e140215686","treatment"
"a09e620a-48e3-49d9-b269-cc54f284b16b","treatment"
"76f1053e-345e-44e8-8db1-0330057b347c","treatment"
"a46486e7-cb1f-4a3a-9d3d-ffa7096bf3e6","control"
"e6ae01bf-7570-40e2-b5eb-cd42a01ccce3","treatment"
"7e7ee157-96c9-4c2f-b85e-6ec18261211f","control"
"4e038a17-d4c5-424f-aa83-6c76375e982e","control"
"60c7d544-2b76-4dfb-94ed-e669642c6022","control"
"9ca1469d-21b1-4586-911b-26afaa6030ce","treatment"
"ccfddce5-ed8b-486e-9d86-84a743d85225","treatment"
"bbd2e99e-9d76-4212-8ad9-41d10fbffec1","control"
"6f4e6513-36a9-42c4-9764-f32614103470","treatment"
"f314977a-0380-4f57-b24b-e23b89eea991","control"
"53458287-94b2-4078-96b9-0e3066f792ff","control"
"e5ef14a7-8508-4594-b4b0-01ab62b1f010","control"
"18593e6d-f6c1-4ab0-83ad-b5631b9153ea","treatment"
"7911e87d-6882-4a44-932a-b9d82a9ac006","control"
"eb912dc6-1897-4dc0-91eb-6c758cbb820c","control"
"584ddf8b-94fd-4817-8f21-08963732c06f","treatment"
"87572ee0-a566-43b1-983e-938860f828f6","treatment"
"2b57bd90-56d5-461a-bb26-1773a58a2980","treatment"
"8596dead-0fec-4229-81a9-1f85369f92ae","treatment"
"708ab13d-3bf8-4905-820b-5bede56aa359","control"
"e3dbbdc7-405b-447a-86a2-cbf19abb773d","control"
"d8f8b6cd-0689-47e9-8c9b-4e409149288f","control"
"f70b3a13-c2ee-4e85-8608-40694b63c6fc","control"
"8a16b9b8-fe71-4810-bd11-d73701c5a4c1","control"
"9c368291-1929-4307-b8af-0021d05e4cae","control"
"94e6f233-aab6-4a17-bc47-24999c7467ab","treatment"
"f30692a4-5751-4d99-85cd-1e5fc22ab4c1","treatment"
"44b8aeca-0231-4b92-bc96-b1d94532e0b5","treatment"
"efc58c8b-d0f3-44d9-a2a9-243fd7df6a6f","treatment"
"d0d91b1b-8dc6-4a03-907a-a4bcde043bdc","treatment"
"5e61794d-ea91-4c6c-96b2-f1be4d3d9e00","control"
"bc2d7ebf-18b1-434a-9c03-3da8b199996e","control"
"115b217a-77cf-4c79-b693-9cbd4bef9a32","control"
"e32128ae-3482-41ca-bd50-5bc8b15ab162","treatment"
"e8073ff6-11d3-4d37-a347-0a7ea4da3998","treatment"
"28b82ab0-7a2b-41e9-a457-11e87feba27d","treatment"
"99a1f01b-1dfe-465d-bcd3-d9769445eeae","control"
"32d5ef3d-2fcb-45f5-9ac5-6fbf803eb790","control"
"07b0e39b-cd6a-43fe-88ca-9da6089a67c6","control"
"9b33d857-65c7-4abc-abe3-d91197fbb9ac","treatment"
"e9f9e46b-85c2-43de-8c8f-f51b0a3312be","control"
"c9e01ac2-2bff-4f25-94ea-2b360b9f7319","control"
"31f379ab-0cbd-440e-9892-1ffa709a3cb3","control"
"81a3fed0-548f-45e2-9574-c8284d51bc15","control"
"2b57bd90-56d5-461a-bb26-1773a58a2980","treatment"
"53e4b9a6-f53f-47bc-b2c0-5e754fd63489","control"
"723fb576-7e08-4f03-941a-81669ac8191f","treatment"
"78290cd5-ba10-4d4c-8cf4-894931e5d7b4","treatment"
"b41552ea-8419-4fa8-8a71-435b85e529c4","control"
"3c4d8bd7-f00e-4448-aefa-7d04bdd7a9e4","control"
"e0626bd8-7db7-4887-bffb-a093f15472ad","treatment"
"45f2c28d-49ba-451f-aa00-767f1ef8a99c","control"
"69647a61-5386-4d01-a946-3610884e41a3","treatment"
"ed523360-511a-4165-bab9-4a8f462eb2a1","treatment"
"90e38956-0df3-498b-9963-487307850a88","treatment"
"a166089f-7ea5-4815-82e3-d52ec6d7418f","treatment"
"c39e0935-c96b-4fbf-9007-0f025c5c7089","control"
"377d5641-3dc8-4659-af32-c5f6d1b5515d","treatment"
"7abee843-403e-475a-b2b8-669210bccddf","treatment"
"6104c2b7-a408-4879-be9f-74f028876e1f","treatment"
"78ba0bf3-9664-44fd-9f18-b17cac037ce3","treatment"
"9a132afc-ec6e-467e-8132-d6d63af43290","control"
"eebab023-0a1c-4fe5-943c-45de0d4c7be2","treatment"
"91fd27d2-4690-439f-843e-7c85e6939fd9","control"
"8d387397-f4c7-4bb3-8332-ddbddb47a589","control"
"23f1191b-02b1-4fbf-b6ec-663ee956e382","control"
"ca5b562b-d1fa-4253-932b-aa7bfea85c6b","control"
"391048d2-e6e7-4de4-a2fc-31c692ab2cfb","control"
"391048d2-e6e7-4de4-a2fc-31c692ab2cfb","control"
"4c896094-24c3-4735-9a22-457eb8f5a558","control"
"9b3afc45-b2cf-4ef9-9a74-7433c7ab1297","control"
"e7567219-98c3-4615-bba3-c45f9de81330","control"
"4039eecd-5633-44d2-980c-bc9f534e52f3","control"
"255edb84-f524-4980-b4fd-865d8efef3a8","treatment"
"e048063f-556d-4b13-8090-4fa60a25293c","control"
"8f3c2c0b-8b81-49f0-80cc-c32fc5352d26","treatment"
"b80c8372-2a64-4eaf-a432-df921c3e3566","treatment"
"58e10d44-37da-4c60-b39e-2be073c59dbd","control"
"c8a26746-2b8e-4497-b690-55031a0fcef0","control"
"8b093d58-1a03-4c43-b28a-fcf8e2a168bc","treatment"
"4e912e85-caf4-414b-92e1-ab0a26546e30","treatment"
"6ee6ae6b-37a6-40c4-a528-8d722f820df9","control"
"dc0964e4-54e8-4347-887f-3b7da77b331e","control"
"729bb93b-37d7-4f6a-ab2b-336dd46d6c91","control"
"cef26bbc-cd4f-4adb-af2b-1fc65a4e4143","control"
"87c0c47f-5db0-4080-9387-d6c1ed47f80b","control"
"621a8188-7259-4aec-9203-bce8d5cccb36","control"
"5878046e-55ff-47b7-a574-e893b29d890b","treatment"
"2e0d7f3f-70ef-40af-8941-503a267baa28","control"
"37128835-e11c-4b57-8c38-51b37a5073d0","control"
"411813f9-d86e-4ca4-a62a-ed9bbae5b7a1","control"
"d1591b35-fbc5-4d1d-9e45-40ede6ab8e8f","control"
"1f01aba5-2641-443f-97c4-f279b91e946c","treatment"
"fce45d58-f469-47b4-86c3-c4abe60c503b","treatment"
"9886cf21-a30f-4e60-87c4-3f082cb346f7","treatment"
"54ec36af-f08e-4d18-b6e9-90f02213fae6","treatment"
"0ff7ce5f-98fe-42d2-a0db-8c8be89bfedc","treatment"
"b4c33509-fac0-4fe3-9156-8de8898adacc","control"
"fcbb2663-13b0-469e-bdd9-6eeef35d2a4a","treatment"
"61a1e0ab-6e2c-4100-802b-0112c54b2145","control"
"6f30d121-c745-446c-989e-974d2b91d576","treatment"
"5f227d7b-2a1e-47e1-aba4-2152629e9494","treatment"
"1a00ef0f-f7f2-484f-bbc9-8bb6cbd8b5fe","control"
"073d7ab5-a9b7-4693-b162-4e5eabaf7ef0","control"
"bbc9a338-abff-4eda-9ccf-efa7040f8c12","control"
"d9462342-f164-47f1-af7e-9fd9a6d79477","control"
"e4ff4d58-8257-4d41-b9f9-485c01bcc12b","treatment"
"3bdcd9b4-d0fd-4ff2-a81d-28e950caec69","treatment"
"7f606f7b-98d2-4df6-ba47-ec0f5b3780c9","control"
"7d690a1e-0daf-4501-a8cc-40327ef931d4","treatment"
"750671bc-9f44-4c15-bbda-df44a2d3c7b0","treatment"
"14f597bb-2549-4af0-a502-850cfd041b61","control"
"9886cf21-a30f-4e60-87c4-3f082cb346f7","treatment"
"2875d979-5f25-4b04-933f-92cb1e38cab2","control"
"d02068bf-d520-42ea-87a1-3f8913f43b09","treatment"
"a693637e-0d8c-4bbd-b7fa-0024b94bc0aa","treatment"
"61b6e96c-b07b-480a-bddd-c6446e5eda0b","control"
"0b476854-a7bf-45eb-817b-3f395605a7ba","control"
"37521f26-eb7e-40c5-9fe5-93f1528d22e7","treatment"
"bcb4bb9c-2e83-45c2-9054-b5e09f47d6b5","control"
"dc46112a-4330-4038-8420-b1cabdc26300","treatment"
"f23c3b82-1071-4aa2-9d17-fd541968311d","treatment"
"16bed208-950f-4503-92e1-0fa706430fa7","control"
"cef26bbc-cd4f-4adb-af2b-1fc65a4e4143","treatment"
"a8d9e7e2-c228-4828-b75e-b8a6f51a2bda","control"
"07a4fba6-9b82-4016-95a4-62b1e0cd36cc","control"
"0444c034-9ee0-452d-9922-55c38c34eb23","control"
"fd986d71-8a35-46d2-88ac-24a69228ab50","control"
"6223e2f7-6c00-484e-a8fc-983862321057","control"
"b13bd80f-dbf9-474c-ad8a-06d00dc9cc5f","control"
"fbea9b93-e51f-4c26-b76d-e9846c82767f","treatment"
"2cdd02e1-06ca-49ce-895a-0cb921408f6b","control"
"6374ff89-b1d4-4f18-9546-4a6b2bc119c6","control"
"0656451f-2497-4ec1-99e9-c384b3a2cb0b","treatment"
"25a20043-29eb-4f04-9688-6058fd0c0ff5","control"
"94774427-9dbc-4842-9d4f-a733fa828acb","control"
"aa4e3e06-d532-40fa-b710-39a937473b26","treatment"
"dfeabd4f-857a-4c3b-a2b3-e297a58efe35","treatment"
"81be1c25-e0d6-40fe-93bb-dd3756a3213b","treatment"
"37c87f96-abb7-404d-9217-7173e8d81793","control"
"6b3190af-c186-4758-b391-17a855851f2a","treatment"
"3d16b974-509f-4da3-b46a-e2a7117b97f3","treatment"
"996ec424-49a4-4d7b-8e53-1e576e9525fe","treatment"
"29223e59-222c-4743-8a5b-556b7868a50f","control"
"1ca658fd-cd85-407e-8bdb-131402e19c1d","control"
"c52f60fc-c542-4cda-8bd7-ab74782d3f42","treatment"
"37c87f96-abb7-404d-9217-7173e8d81793","treatment"
"790b7110-31de-47cb-baf4-fa45021e9e3f","treatment"
"2cfdee11-e6a9-452f-a131-d4031b4d4c82","control"
"1961fea5-a951-4155-9877-b61be842ea9d","control"
"09685d2c-3965-41b3-ad7a-b8dddf632aae","control"
"62776be2-5ae7-4702-9c3d-552cca2466bf","control"
"220d17b8-8501-49d5-92eb-5df919a90ab1","treatment"
"095b4c32-5cfa-403f-80d8-971c63e97b63","control"
"be29326e-ffa7-4f86-90a0-1180f00a6827","treatment"
"b5226fc5-9a0c-4d20-8271-396a0e729cb7","control"
"6a73bcc2-44c4-4dc7-ab37-51485dee77da","control"
"ae2f394e-18bf-46db-8996-f71c6f2dd00c","treatment"
"b450db87-d13a-4b5d-8b36-d5caaa6ca772","control"
"3d4ba097-712b-4402-8754-5932793e4448","treatment"
"d914c409-3d60-4389-a3ba-4c82dfb8ec43","control"
"ea5ac8bb-d5bb-4503-b489-f3905e7d84f6","treatment"
"a7eccfa1-08d6-401a-8d9f-25fd11a71b5b","control"
"72599b61-57a2-46f4-aad7-30c991abda03","treatment"
"672f2d09-146e-4665-b15c-2929085b6bdf","control"
"ef81762d-0a0b-4be8-ade0-8105e5beb34c","control"
"b3154527-3495-4ef1-a824-0ba1e09d9d53","control"
"38778009-8b3f-47f8-9abc-061dca4c50f6","treatment"
"08002cd4-6044-4bd3-b269-7b8aaec01fb3","control"
"80a8ba1a-42c1-4dfb-819f-00b74b4684d1","control"
"39a2ac08-f68b-448c-844b-ff871523e254","treatment"
"26435e99-0e35-4b06-9cdb-ef8476cbeab9","treatment"
"311065a6-5ee9-411c-83f4-6b2e63130fa7","treatment"
"3e66a7a2-2615-4689-9528-5244966e158d","treatment"
"9f659d68-b1df-4663-91f2-17168fdd69f8","control"
"d0c4e4b9-3a43-4ecb-843a-7ccfe67a99fd","treatment"
"910088a8-c9f7-423f-9f77-9c8f5c0c200d","control"
"b045fa9e-5a15-4ba4-979e-512119ce40b7","control"
"62ff8264-3f5a-455a-bf38-eea46e9b64ef","control"
"07282178-75ac-4074-a9cb-1d3e74d270ee","control"
"174c4f8a-d947-4706-a231-3956910e333d","treatment"
"17a71148-fd3e-44fd-bdaa-e601d60bc605","control"
"af263e7a-d609-4ea3-9e70-691c44743de1","control"
"b5bcab08-4848-47f7-8b1e-f00f86202af4","control"
"b42cd7e3-016e-412c-bb81-b8b3c510c35e","control"
"3f6684b1-940b-4d00-9097-77a6d26e14e9","treatment"
"6348fbe3-a823-4d31-9a24-defa33344144","treatment"
"3253b9c9-4fc3-4caa-85e2-e72fd4657236","treatment"
"b9efcd5e-ddcd-46f0-9cae-aca6d4cfb1bd","treatment"
"c85a867f-dc8e-46b5-9ae5-d0bbdaf3d456","treatment"
"0afbcf3f-d7ee-4c3a-b4ce-a702170e6395","control"
"4455ade3-9ee9-4a18-a6bc-bc6dfcabf3bd","control"
"d3c48fff-a9a9-448a-8e83-bf1e2a92b638","treatment"
"5e722fb9-f293-4c23-9463-eec18a455a0d","control"
"672f2d09-146e-4665-b15c-2929085b6bdf","treatment"
"6e1fab42-ce0e-4823-ab6d-77769777bafb","control"
"80a6a231-8ed8-40ba-8f1b-cf3d6afc80b7","control"
"7ebb4bf6-9ede-4cde-bbce-b4025291d81f","treatment"
"558bad1f-cd3a-4083-8f3b-1c92f0b240b5","control"
"bfcf0ecd-75ba-43e7-b5b3-bd48403b162e","treatment"
"00b144f0-c353-460f-a792-cc54fa8785be","control"
"86fb2a15-7eab-48c3-964e-06dcae0fe1ee","treatment"
"9bc0de7c-8410-439c-bdb9-1248dd20eef1","control"
"d9865cf6-69c4-46aa-85cc-4a5d05e5212b","control"
"10941972-0b51-42c6-b8da-f732b782198f","control"
"528ac825-bf37-414a-96f9-cbcfbd33118e","control"
"9b9b72c2-7a46-4791-b210-db720a0d21d4","treatment"
"0bb0999e-0620-4bab-9047-0c135f2e45a9","treatment"
"aa4e3e06-d532-40fa-b710-39a937473b26","control"
"bc8ccff5-84dc-445b-b5e2-e1cbfadbff9d","treatment"
"71b2b0b2-4776-4d5f-93c2-2228053349b6","control"
"0a934275-1d92-481f-9adc-e2bc63914178","control"
"d9ec0608-6441-4323-8f2f-88abbdfdc27d","treatment"
"210d864b-7323-46ec-9737-a1c7687268bb","treatment"
"06ed5f22-f9d8-4fad-8720-74ba92ba5931","control"
"da48ad06-e8b6-4adc-8ad2-225129b6d3d6","treatment"
"be8999c0-4344-473f-8aaa-74a9c71edca5","control"
"651c35b5-c260-42df-a4de-3ed8d8896f1a","treatment"
"787b9327-4146-4bd7-bd60-e7705dbc8287","control"
"b964435d-c8c9-4ffd-a704-e806b50f9d84","control"
"d5766639-0218-44fb-83e0-da9c75d836e5","control"
"97234249-6286-4070-b4b1-3550889db18c","treatment"
"096e06c5-bd19-44b2-9cc9-3c1c52b4d24d","control"
"891d66ff-5ba5-4a37-953b-47a144f84474","control"
"4404a8ce-5d85-42a4-958c-a4d0a08d94c9","treatment"
"c1cf23d2-76f6-4ed1-a297-ffad6fcf6506","control"
"5d3f781c-cfbb-4b28-8b4c-f80ff1a9cd28","control"
"9262ef03-60e9-4397-81e7-0b9903e32bec","treatment"
"8903277c-882d-47ec-93aa-a0803e988663","control"
"efea80c2-d564-443f-be49-14cf0c4f019c","treatment"
"201b0ebc-1a3c-4d26-9ab0-a27eccd1a581","treatment"
"45235446-831b-48d7-b2b0-66f3e2a5dbc8","control"
"4487482e-7956-4be1-a5fb-32f0faec22bb","control"
"ca029761-f669-4018-a4de-ba9ee5d44996","control"
"c020f317-fe5f-47da-a3f5-4b32618fc0a3","control"
"43824ffc-08a4-4a5e-a628-2dac3a063a9c","control"
"89993df7-b079-4616-86ec-e8b2170ef267","control"
"7e840546-7b17-43b7-bb3c-abe59d83e4e8","treatment"
"171bee72-0925-4e56-a6a3-bc5983076947","control"
"1ff937f8-99d5-46c4-9815-f0e2039c8d9f","control"
"54bf53ab-4815-4aa9-82d2-fdc5ae3b4360","treatment"
"8d4e6a48-db50-45ec-8207-7fa2d6f3405b","control"
"e338b0c0-b978-45d4-a753-3341f3e58082","control"
"75193af3-16fe-4b8f-b143-25c8233f5f5f","control"
"0eb5a8d0-2e7a-46df-9370-4aef0d4113ba","treatment"
"3b49eb11-3cf5-4ef9-8084-f6ac0cc7d65d","control"
"b6c3d9e4-f2ed-4873-a659-d7261413ec5c","control"
"ceb52b46-40e6-4a6c-93dc-c7dd5f837e17","control"
"7675292c-3f52-4db6-90ba-c03a34596c4f","treatment"
"d66c76e7-9fbc-4d86-882b-c5019adf50c9","treatment"
"92c8ee32-669d-40a9-9767-b3363e2d54e2","control"
"8ebeb49d-7326-462f-9e7e-d57f3790265d","treatment"
"fe0146a8-c7a6-4e90-83b9-773c897b52b4","treatment"
"67ea28d5-546c-433b-a491-614f6406c1d4","treatment"
"5522b2df-1d46-4ad3-907a-feffb8ed9298","treatment"
"977dcea1-4e03-4779-aa00-362b659e9365","treatment"
"dd095886-aac3-434f-8dfb-ec7f226c3da0","control"
"c2d4a421-2ecc-4174-84ea-893bd7870950","treatment"
"f306bdc5-7a46-484c-99a8-eb3776c22df0","control"
"c896549a-10e6-4c7a-9be6-cb9f3b3bb00f","treatment"
"27a77f40-db28-4054-9628-204b464a08d6","control"
"3650e35e-a9ec-438d-bc6c-6cf7b05e4112","treatment"
"7f354ecf-7d4e-4beb-9484-a69accc5104f","control"
"0e10942e-57c5-4b3f-bd39-8dd0cda0838d","treatment"
"c4c07c3d-de24-4a2f-87d4-720830b4cbcf","treatment"
"6b3ad51e-ad08-43e8-ace5-96ad16cb5edf","control"
"f9fed85f-ae74-47c9-a1c2-0aed28aac72f","treatment"
"b283bbc9-5938-4d4d-bb76-75c72e6f4477","control"
"dbaf231f-13f7-4064-9d5b-96d8279418fb","control"
"6cbf7d15-ccac-4f0c-bb25-c1ca86a3bd08","control"
"e54622cf-bc97-4966-8227-a538971d4a99","treatment"
"0cae6c70-99ef-4cc1-9e64-bdb54b083f59","treatment"
"161bb680-8d6b-4659-851b-1c1149c03288","control"
"cb5caca3-1d9e-4314-905b-14747d5acddb","treatment"
"509a046f-f0c2-492c-bcfb-898811609f12","treatment"
"2f4b6af3-9d7a-4876-8d36-f5ca9ff2504d","control"
"98de822d-f88f-4858-be3a-41eb434ba6ec","control"
"64542489-ea46-47f3-83e9-8b9612d3cd2e","control"
"104178d9-d754-4bbf-bcbf-54e3261a6148","treatment"
"f7861459-dadd-49df-b1ad-b47f165969e3","control"
"4a31249f-ccad-46ee-97c1-3985b780df02","treatment"
"e8d3be92-7493-4a8b-a033-6edd71b78b35","treatment"
"b330e486-1c74-457e-b143-8575d2d6ef65","treatment"
"b9917f87-5c64-438e-8edd-6b2afde069ff","control"
"e71bdd9a-abaf-4a74-9afd-ff4a4730f4ef","control"
"4358e7cb-7dd6-42c8-8b72-5ef9986d6289","treatment"
"b22c8910-f2fd-43a3-8270-6b3450045c4e","control"
"a123cc9a-d205-4d3d-a024-d5815fd9bb18","treatment"
"820a6870-e68f-4dac-9cf3-fe03f4ac597c","control"
"70b53db5-662a-4b4f-945e-91080015e49b","control"
"719ac881-3f26-4427-b818-671360a442a5","control"
"6afe6950-d19f-4676-857e-e97d56bf20b0","treatment"
"ad4922b2-11e6-4422-b820-c0267f211dc7","control"
"09306fc8-e287-431f-ab39-934d6b7083dc","treatment"
"7508d25d-58f4-4597-8aed-54bdb31ef0c0","control"
"c87310ba-13c4-4e4e-8e92-923efeec68c4","treatment"
"e918ad0d-a407-4dd5-b560-db47006454cc","control"
"78e06885-3a78-4e9e-a2e3-b09524dcfe0e","control"
"928cab22-952d-4ab4-b71c-d17309fc6a57","control"
"abf91529-6576-4ca0-b88c-685ab29a5da9","control"
"6cf2bdb2-bf2e-4e35-85f6-6b305169cab6","control"
"6d9f4b4c-48bc-42e9-a99a-259fcce6b7e0","treatment"
"8598f851-e91e-4fdb-86ca-b4c11a54f292","treatment"
"63345a51-615e-4f43-b705-bca886da946e","control"
"f220e749-adb3-4751-bb30-752a1e3c1b76","control"
"89e9a17c-330e-4616-9662-2534260a90f8","treatment"
"e9029e4e-0d96-46b4-91ce-02c9407a512a","control"
"85d7e7db-90f6-46d0-b7f5-a0c8401679e0","control"
"872729e3-bc0a-4275-bbcc-5ded01d5e60a","control"
"9ddc9f5f-dcf0-45d7-b369-86b33bdfcc35","treatment"
"63010feb-6fd1-4570-b22a-05df5496eb71","treatment"
"a244c606-677d-4947-bf5b-bc60d19b1a4f","control"
"f70702d2-9cac-412a-a55a-30066b4436f6","treatment"
"c7703750-0458-4c76-84ca-fe06a81b2cc6","treatment"
"accaa4a2-6cb6-42ca-8848-6e37008d0073","control"
"dc4f4ae5-de48-48c3-b795-c8e98cc41818","control"
"5716c2ac-944e-4b19-885c-a5127ed89bdc","treatment"
"3fb8e654-187d-4e6c-b824-eeaaf876051f","control"
"b8dbc592-8ddc-4487-b16f-c18e55b3ac28","control"
"ed293e8b-384d-467b-a1f6-b3c566ce3efe","control"
"d249984b-e134-4587-9d6c-116293c871b2","treatment"
